sample_index,batch_index,band_index,band_name,true_label,baseline_pred,baseline_confidence,target_class,baseline_target_confidence,occluded_pred,occluded_confidence,occluded_target_confidence,confidence_drop,prediction_changed,metadata
1637,51,9,B12,0,0,0.9964081645011902,0,0.9964081645011902,0,0.9972844123840332,0.9972844123840332,-0.0008762478828430176,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_170.tif', 'class_name': 'AnnualCrop'}"
1638,51,9,B12,0,0,0.9994251728057861,0,0.9994251728057861,0,0.9995895028114319,0.9995895028114319,-0.00016433000564575195,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_944.tif', 'class_name': 'AnnualCrop'}"
1639,51,9,B12,1,1,0.9721264839172363,1,0.9721264839172363,1,0.9873063564300537,0.9873063564300537,-0.015179872512817383,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Forest\\Forest_1568.tif', 'class_name': 'Forest'}"
1640,51,9,B12,9,9,0.9736464619636536,9,0.9736464619636536,9,0.974391758441925,0.974391758441925,-0.0007452964782714844,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_2078.tif', 'class_name': 'SeaLake'}"
1641,51,9,B12,9,9,0.9999996423721313,9,0.9999996423721313,9,0.9999996423721313,0.9999996423721313,0.0,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_747.tif', 'class_name': 'SeaLake'}"
1642,51,9,B12,0,0,0.9963567852973938,0,0.9963567852973938,0,0.9973228573799133,0.9973228573799133,-0.0009660720825195312,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_2701.tif', 'class_name': 'AnnualCrop'}"
1643,51,9,B12,5,5,0.9960706233978271,5,0.9960706233978271,5,0.9978213310241699,0.9978213310241699,-0.0017507076263427734,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Pasture\\Pasture_125.tif', 'class_name': 'Pasture'}"
1644,51,9,B12,0,0,0.9968235492706299,0,0.9968235492706299,0,0.996292233467102,0.996292233467102,0.000531315803527832,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_1789.tif', 'class_name': 'AnnualCrop'}"
1645,51,9,B12,1,1,0.9994102716445923,1,0.9994102716445923,1,0.9998272061347961,0.9998272061347961,-0.0004169344902038574,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Forest\\Forest_53.tif', 'class_name': 'Forest'}"
1646,51,9,B12,8,8,0.9998925924301147,8,0.9998925924301147,8,0.9989627599716187,0.9989627599716187,0.0009298324584960938,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_2353.tif', 'class_name': 'River'}"
1647,51,9,B12,0,0,0.9995400905609131,0,0.9995400905609131,0,0.9997983574867249,0.9997983574867249,-0.0002582669258117676,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_23.tif', 'class_name': 'AnnualCrop'}"
1648,51,9,B12,9,9,0.9999402761459351,9,0.9999402761459351,9,0.9999370574951172,0.9999370574951172,3.2186508178710938e-06,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_2267.tif', 'class_name': 'SeaLake'}"
1649,51,9,B12,3,3,0.9562029838562012,3,0.9562029838562012,3,0.904970109462738,0.904970109462738,0.051232874393463135,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_1777.tif', 'class_name': 'Highway'}"
1650,51,9,B12,7,7,0.9997262358665466,7,0.9997262358665466,7,0.999945878982544,0.999945878982544,-0.00021964311599731445,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_1161.tif', 'class_name': 'Residential'}"
1651,51,9,B12,0,0,0.9984750151634216,0,0.9984750151634216,0,0.9992164373397827,0.9992164373397827,-0.000741422176361084,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_1561.tif', 'class_name': 'AnnualCrop'}"
1652,51,9,B12,7,7,1.0,7,1.0,7,1.0,1.0,0.0,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_2991.tif', 'class_name': 'Residential'}"
1653,51,9,B12,9,9,0.9973402619361877,9,0.9973402619361877,9,0.9968554973602295,0.9968554973602295,0.00048476457595825195,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_327.tif', 'class_name': 'SeaLake'}"
1654,51,9,B12,4,4,0.9996988773345947,4,0.9996988773345947,4,0.9994638562202454,0.9994638562202454,0.00023502111434936523,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Industrial\\Industrial_824.tif', 'class_name': 'Industrial'}"
1655,51,9,B12,9,9,0.9994850158691406,9,0.9994850158691406,9,0.9998094439506531,0.9998094439506531,-0.00032442808151245117,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_2596.tif', 'class_name': 'SeaLake'}"
1656,51,9,B12,3,3,0.9995598196983337,3,0.9995598196983337,3,0.9990647435188293,0.9990647435188293,0.0004950761795043945,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_500.tif', 'class_name': 'Highway'}"
1657,51,9,B12,7,7,0.9999996423721313,7,0.9999996423721313,7,1.0,1.0,-3.5762786865234375e-07,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_1261.tif', 'class_name': 'Residential'}"
1658,51,9,B12,6,6,0.9530026912689209,6,0.9530026912689209,6,0.9367924332618713,0.9367924332618713,0.01621025800704956,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_251.tif', 'class_name': 'PermanentCrop'}"
1659,51,9,B12,7,7,0.9999821186065674,7,0.9999821186065674,7,0.9999836683273315,0.9999836683273315,-1.5497207641601562e-06,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_1945.tif', 'class_name': 'Residential'}"
1660,51,9,B12,5,5,0.9977060556411743,5,0.9977060556411743,5,0.9944243431091309,0.9944243431091309,0.003281712532043457,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Pasture\\Pasture_1265.tif', 'class_name': 'Pasture'}"
1661,51,9,B12,1,1,0.9310815334320068,1,0.9310815334320068,1,0.9443342685699463,0.9443342685699463,-0.013252735137939453,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Forest\\Forest_1383.tif', 'class_name': 'Forest'}"
1662,51,9,B12,8,8,0.9992634654045105,8,0.9992634654045105,8,0.9989522695541382,0.9989522695541382,0.00031119585037231445,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_2334.tif', 'class_name': 'River'}"
1663,51,9,B12,9,9,0.9999780654907227,9,0.9999780654907227,9,0.9999899864196777,0.9999899864196777,-1.1920928955078125e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_1413.tif', 'class_name': 'SeaLake'}"
1664,52,0,B4,2,2,0.999473512172699,2,0.999473512172699,2,0.976408064365387,0.976408064365387,0.02306544780731201,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_2354.tif', 'class_name': 'HerbaceousVegetation'}"
1665,52,0,B4,4,4,0.5621870160102844,4,0.5621870160102844,3,0.63833087682724,0.0074211121536791325,0.5547658801078796,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Industrial\\Industrial_2093.tif', 'class_name': 'Industrial'}"
1666,52,0,B4,9,9,0.9941368103027344,9,0.9941368103027344,1,0.49173668026924133,0.470412015914917,0.5237247943878174,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_1105.tif', 'class_name': 'SeaLake'}"
1667,52,0,B4,3,3,0.9979516863822937,3,0.9979516863822937,3,0.9563458561897278,0.9563458561897278,0.04160583019256592,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_2108.tif', 'class_name': 'Highway'}"
1668,52,0,B4,9,9,0.9995031356811523,9,0.9995031356811523,9,0.9323417544364929,0.9323417544364929,0.06716138124465942,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_60.tif', 'class_name': 'SeaLake'}"
1669,52,0,B4,4,4,0.9954195022583008,4,0.9954195022583008,7,0.9611422419548035,0.013250460848212242,0.9821690320968628,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Industrial\\Industrial_1852.tif', 'class_name': 'Industrial'}"
1670,52,0,B4,8,8,0.999890923500061,8,0.999890923500061,8,0.9969263672828674,0.9969263672828674,0.0029645562171936035,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_2467.tif', 'class_name': 'River'}"
1671,52,0,B4,7,7,0.9999988079071045,7,0.9999988079071045,7,0.8309667706489563,0.8309667706489563,0.1690320372581482,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_2814.tif', 'class_name': 'Residential'}"
1672,52,0,B4,7,7,0.9966679215431213,7,0.9966679215431213,2,0.7980479001998901,0.10993456095457077,0.88673335313797,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_1199.tif', 'class_name': 'Residential'}"
1673,52,0,B4,8,8,0.9999756813049316,8,0.9999756813049316,8,0.999519944190979,0.999519944190979,0.0004557371139526367,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_1233.tif', 'class_name': 'River'}"
1674,52,0,B4,2,2,0.9916858077049255,2,0.9916858077049255,5,0.42799684405326843,0.42315688729286194,0.5685288906097412,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_146.tif', 'class_name': 'HerbaceousVegetation'}"
1675,52,0,B4,9,9,0.9999769926071167,9,0.9999769926071167,9,0.9633493423461914,0.9633493423461914,0.03662765026092529,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_1663.tif', 'class_name': 'SeaLake'}"
1676,52,0,B4,6,6,0.9995697140693665,6,0.9995697140693665,6,0.9885425567626953,0.9885425567626953,0.011027157306671143,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_1794.tif', 'class_name': 'PermanentCrop'}"
1677,52,0,B4,5,0,0.6983708739280701,0,0.6983708739280701,0,0.9588980674743652,0.9588980674743652,-0.26052719354629517,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Pasture\\Pasture_1458.tif', 'class_name': 'Pasture'}"
1678,52,0,B4,2,2,0.9718853831291199,2,0.9718853831291199,2,0.8394206166267395,0.8394206166267395,0.13246476650238037,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_2767.tif', 'class_name': 'HerbaceousVegetation'}"
1679,52,0,B4,8,8,0.9996843338012695,8,0.9996843338012695,8,0.9970023036003113,0.9970023036003113,0.002682030200958252,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_461.tif', 'class_name': 'River'}"
1680,52,0,B4,3,3,0.959976315498352,3,0.959976315498352,3,0.8602022528648376,0.8602022528648376,0.0997740626335144,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_374.tif', 'class_name': 'Highway'}"
1681,52,0,B4,8,8,0.9998897314071655,8,0.9998897314071655,8,0.9991294741630554,0.9991294741630554,0.0007602572441101074,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_880.tif', 'class_name': 'River'}"
1682,52,0,B4,4,4,0.9997935891151428,4,0.9997935891151428,6,0.5938953757286072,0.06019723042845726,0.9395963549613953,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Industrial\\Industrial_1499.tif', 'class_name': 'Industrial'}"
1683,52,0,B4,3,3,0.9998388290405273,3,0.9998388290405273,3,0.9964351654052734,0.9964351654052734,0.0034036636352539062,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_1690.tif', 'class_name': 'Highway'}"
1684,52,0,B4,8,3,0.8798978328704834,3,0.8798978328704834,3,0.9653939008712769,0.9653939008712769,-0.08549606800079346,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_83.tif', 'class_name': 'River'}"
1685,52,0,B4,2,2,0.9998250603675842,2,0.9998250603675842,2,0.980830192565918,0.980830192565918,0.01899486780166626,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_2204.tif', 'class_name': 'HerbaceousVegetation'}"
1686,52,0,B4,5,5,0.9386740326881409,5,0.9386740326881409,0,0.9333682656288147,0.01786481961607933,0.9208092093467712,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Pasture\\Pasture_1747.tif', 'class_name': 'Pasture'}"
1687,52,0,B4,2,2,0.9993299245834351,2,0.9993299245834351,2,0.9689294099807739,0.9689294099807739,0.030400514602661133,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_2732.tif', 'class_name': 'HerbaceousVegetation'}"
1688,52,0,B4,8,8,0.9988133907318115,8,0.9988133907318115,8,0.9971559047698975,0.9971559047698975,0.0016574859619140625,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_2111.tif', 'class_name': 'River'}"
1689,52,0,B4,7,7,0.9999996423721313,7,0.9999996423721313,7,0.6360812783241272,0.6360812783241272,0.36391836404800415,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_1646.tif', 'class_name': 'Residential'}"
1690,52,0,B4,0,0,0.742655873298645,0,0.742655873298645,0,0.9472513794898987,0.9472513794898987,-0.20459550619125366,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_53.tif', 'class_name': 'AnnualCrop'}"
1691,52,0,B4,6,6,0.983198344707489,6,0.983198344707489,0,0.8409404754638672,0.11165925860404968,0.8715391159057617,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\PermanentCrop\\PermanentCrop_638.tif', 'class_name': 'PermanentCrop'}"
1692,52,0,B4,7,7,0.9972891807556152,7,0.9972891807556152,2,0.3033744692802429,0.11089073866605759,0.886398434638977,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Residential\\Residential_2741.tif', 'class_name': 'Residential'}"
1693,52,0,B4,0,0,0.9763186573982239,0,0.9763186573982239,0,0.998571515083313,0.998571515083313,-0.02225285768508911,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\AnnualCrop\\AnnualCrop_1375.tif', 'class_name': 'AnnualCrop'}"
1694,52,0,B4,8,8,0.999529242515564,8,0.999529242515564,8,0.9991481304168701,0.9991481304168701,0.00038111209869384766,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_1349.tif', 'class_name': 'River'}"
1695,52,0,B4,4,4,0.982987642288208,4,0.982987642288208,6,0.4878443777561188,0.10249294340610504,0.8804947137832642,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Industrial\\Industrial_1814.tif', 'class_name': 'Industrial'}"
1664,52,1,B3,2,2,0.999473512172699,2,0.999473512172699,9,0.954909086227417,0.0007123315008357167,0.9987611770629883,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\HerbaceousVegetation\\HerbaceousVegetation_2354.tif', 'class_name': 'HerbaceousVegetation'}"
1665,52,1,B3,4,4,0.5621870160102844,4,0.5621870160102844,5,0.49324923753738403,5.622729077003896e-05,0.5621308088302612,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Industrial\\Industrial_2093.tif', 'class_name': 'Industrial'}"
1666,52,1,B3,9,9,0.9941368103027344,9,0.9941368103027344,9,0.9998908042907715,0.9998908042907715,-0.005753993988037109,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_1105.tif', 'class_name': 'SeaLake'}"
1667,52,1,B3,3,3,0.9979516863822937,3,0.9979516863822937,9,0.5361149311065674,0.02912522852420807,0.9688264727592468,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Highway\\Highway_2108.tif', 'class_name': 'Highway'}"
1668,52,1,B3,9,9,0.9995031356811523,9,0.9995031356811523,9,0.9998024106025696,0.9998024106025696,-0.00029927492141723633,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\SeaLake\\SeaLake_60.tif', 'class_name': 'SeaLake'}"
1669,52,1,B3,4,4,0.9954195022583008,4,0.9954195022583008,9,0.9188317060470581,0.00045851783943362534,0.9949609637260437,True,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\Industrial\\Industrial_1852.tif', 'class_name': 'Industrial'}"
1670,52,1,B3,8,8,0.999890923500061,8,0.999890923500061,8,0.9999712705612183,0.9999712705612183,-8.034706115722656e-05,False,"{'path': 'C:\\Users\\DELL Precision 5550\\Documents\\GitHub\\Terrasight-Eurosat-RGB-vs-Multispectral\\data\\raw\\multispectral\\River\\River_2467.tif', 'class_name': 'River'}"
